true_complexity,true_equation,true_stdev,found_loss,found_equation
19, 0.12955359821101675 * ((0.15570261539656424 * (sqrt(x5) - (-0.6363990527960314 / cos(exp(x5 * -0.818314659286907) / 0.773978052625805)))) - log(x4))                                                                                                      ,0.1325855866329155,1.3103116033100833e-07, -0.12957426306712314 * log(x4 / sqrt(sqrt(x5 - ((log(sqrt(x5)) + -1.6383141022751606) * ((-0.010016534231168604 * cos(x5)) + 1.215431046962814)))))
20, exp((0.5760994695228756 - (x1 * 0.45960139656117893)) - (x1 * (x1 * (-0.6925211653467166 + x1)))) + cos(cos(x1 / 0.6471634524869045))                                                                                                                     ,0.4558643740436929,1.1926739493590598e-07, exp(cos(sqrt(x1 + 0.9130491735275792)) - (((x1 - 0.06427642541772834) * (x1 - 0.5979565035627319)) * x1)) + cos(cos(x1 / 0.647171217239874))
21, exp((((x1 + 0.2599202780619426) / (x2 - (exp(x2) + x1))) - (0.07541913354349881 * ((x1 - x1) / x2))) * 1.503489410371402)                                                                                                                                 ,0.2527077422671044,1.0478039154076565e-07, exp(-2.793172441373754 / ((((((exp(x2) - x2) + -1.0572901205307819) * 1.8616353239820487) + 1.5219684789392596) / (x1 - (-0.2696745759424869 * cos(-0.2696745759424869 * 0.1426732136187352)))) - -1.8505432386041276))
14, (x3 - exp(-1.5080360362664325 / (x3 / x3))) / (0.4030035668506711 + (x3 + 0.3755761937520037))                                                                                                                                                            ,0.2245138382997341,1.0432445540318269e-07, cos(sqrt(1.9926396374773534 / (1.0177116873150627 + (x3 - ((0.004114579829479515 / (x3 + 0.20172818810989296)) - -0.4215280754981831)))))
9, cos(exp(x2 * (0.9337350753291298 / (1.8201137099456146 + x2))))                                                                                                                                                                                           ,0.2831347069437504,1.0370823917092834e-07, cos((-0.8603583163333474 - cos(2.533951469471551 / sqrt(x2 + 2.2138417054774746))) * 1.3697993772481716)
26, 0.126102923553368 / (cos(x1 * ((x2 - 0.3306792735331981) - 1.424264492621216)) - exp((sqrt(x2) + 0.37175207797661936) - (cos(x1 * -0.05616617528127017) * (sqrt(x1) * -1.8163138354985762))))                                                             ,0.0038270192768694,9.328726200520253e-08, -0.022029133289969086 / (log(sqrt(exp(x2))) + (((0.556105759808655 + exp(sqrt(x2) / cos(log(log(2.3728909584913795)) * x1))) * x1) - log(0.8653773843193143)))
24, exp((-2.075011620328633 * ((x1 / x2) * x2)) - (cos(1.4954433611515099 * ((-0.9471156823479102 * x1) + x1)) - ((-0.33297270179491834 * x2) * cos(x1))))                                                                                                    ,0.0242027360509354,8.906078066098445e-08, sqrt(exp((x1 + x1) * -2.0954133195101994)) / exp(((((x2 * cos(x1)) - -1.5188571444617391) * 0.3355120099738522) + 0.9087517972228816) - 0.42392895599094366)
23, log(exp(x3) - 0.11750520684353483) + (0.4704795918310904 * ((x1 / -0.24314731879241122) - ((x1 - x3) - (((x3 - x3) - x1) * -0.9789116507007286))))                                                                                                        ,6.998044863568247,8.807734157365414e-08, ((((((x3 * 0.3226037988552534) / x3) - x1) * 1.322488159962518) + (((cos(x3 / exp(1.6105876101503978)) * -0.08277867130977017) / exp(x3)) + x3)) * 1.4706111296165592) - 0.6285040893454602
19, cos((sqrt(x2 * 0.1671309549127579) / ((-1.0112358969495172 * exp(1.8092548286462344 + x3)) - x1)) + cos(x2 - 0.5769688978890962))                                                                                                                         ,0.1624372712264088,8.745617264717216e-08, cos(cos(0.5770079131247181 - x2) - (sqrt(x2) / ((((exp(x3) / 0.25138159466016274) + (x1 * 0.7199773340909482)) * -0.778459853167885) / -0.21222439823690614)))
17, ((x1 + 0.7991805351781633) / (-0.8323483283466117 - cos(exp(x1 / -0.5175545216758038)))) + (0.4371554594416932 + (x1 - -0.9863739825297884))                                                                                                              ,1.313032822257033,7.763172064145013e-08, ((x1 * 0.4542000139781749) + 0.9877438824693557) - exp(((x1 + (-0.002424515676552111 / 0.6898268708882345)) + 0.6217124852777706) / -0.3181809735728732)
13, -0.28783874020709727 + (sqrt(x3) - (cos((0.5617169565969707 - x2) * -0.03469823541635068) / -0.07591136902854796))                                                                                                                                        ,0.7790987049693324,7.224997014010519e-08, (((x2 * -0.007819145017138615) + 0.008287575589712751) * x2) + ((sqrt(x3) + 9.726276459440545) - -3.1572456258902033)
22, ((-0.0050946919020864855 / (x1 - x2)) * log(x2)) * (((cos(sqrt(x2)) - -2.5928632811818804) / ((x2 - x2) + x2)) / 2.311263854568257)                                                                                                                       ,0.3156197064264601,6.835619371678128e-08, (log(exp(log(x2) - 1.4623854409644939) * 4.296915484483924) * (((-0.033980703908025635 / (x1 - x2)) / (x2 + 6.5932196900531)) / x2)) * 1.5353684004370196
28, sqrt(x1) / ((((x2 * x4) + (x4 + x3)) - ((cos(x1) - sqrt(x2)) * x1)) * ((x1 / -0.022071170314784568) * (exp(x4) / cos(x4))))                                                                                                                               ,0.0010867388834418,6.425966935410895e-08, -0.04182873030152758 / ((x4 + (exp(x4 + x4) * x1)) * (x2 + (((x3 + -0.46094305413886166) + sqrt(sqrt(x4))) + cos(1.25684089454775))))
25, cos(exp(-0.02250499451917597 - x1) / ((x3 + 1.3583797200072192) + (sqrt(x3) - (-0.48623716752842994 - x1)))) - log((x2 - (x2 / -0.6905836019157985)) + 1.3180256644208403)                                                                                ,0.694570822768101,6.349441137134907e-08, ((log(x2 + 0.5385050018039043) + (0.42394099611775565 / (exp(1.9122045625669084 * (sqrt(exp(x1 - log(2.0259779140282284)) + (0.4423111921821408 + x3)) + x1)) - 1.9122045625669084))) * -1.0000313951942275) + 0.10473359737040687
27, cos(log(x3) + (x5 + 0.3536358043944242)) * ((x2 + (2.0064974003094145 * exp(log(x4) - cos(x3)))) + ((-2.0375622383196084 - cos(x2 - -1.1519366090213587)) * 0.7290155106056229))                                                                          ,14.744276621110345,5.8013864077740196e-08, (cos((log(x3) - -0.3536358404821781) + x5) * (((exp(0.6963948145966707 - cos(x3)) * x4) - 1.4855047911723787) + (x2 - (cos(1.1513651236014804 + x2) / (1.3720883475747114 + -2.609483280271776e-6))))) + -2.3328308217533547e-6
22, (exp(x1) * (((x1 / x1) * (((x1 / x1) * 0.7779733611134275) + 1.5980923713760484)) - log(x1))) - log(x1 + 0.332868935328352)                                                                                                                               ,545.9810347719722,5.1197732085734e-08, (((((log(x1) / -1.000000172580709) - -2.3760653259148397) * exp(x1)) - log(x1 - -0.3334335935621422)) + 0.5598990333387982) - 0.5595716367943134
19, cos((1.1249223623173321 / (x3 + 2.314464837178991)) - (sqrt(x3 / x2) + (((0.33817282119596936 * x3) * 1.0296470961421273) * 2.1436801878459586)))                                                                                                         ,0.6922855495964637,5.086471488196925e-08, cos((sqrt(x3 / x2) - (((x3 - (sqrt(1.2360430019168676 / (x3 + 1.4544352560606304)) * 0.985762434125258)) * -0.742875711390723) - 0.4400773391489221)) - 0.25574709878058016)
15, cos(x4) - exp(((x1 + (sqrt(x2) + sqrt(x3))) / -0.56229618185155) - x3)                                                                                                                                                                                    ,0.7107816013556844,4.86119610890615e-08, cos(x4) - (exp(-2.5093286286394045 - x1) / (exp((x3 * x3) + x2) + (x3 * x1)))
13, exp((x1 * -0.6576382409070336) * (sqrt(x1) + x1)) - (x1 - -0.16953237457784678)                                                                                                                                                                           ,2.994112127575607,4.5517842108015964e-08, (exp((((sqrt(x1) + x1) - 0.006869289656849172) * -0.6606915343845907) * x1) - x1) - 0.1693588348042907
17, (exp(log(x3) / exp(x3 - -1.6706783607578028)) * 1.7956174981948823) - exp(-0.5458769301833581 * (x3 - x3))                                                                                                                                                ,0.1044508914250289,4.4052690651261085e-08, (0.2763993475262257 - ((log(x3) * 0.9958902977454163) / ((0.1175245513923943 + log(x3)) + ((exp(x3) / -0.12204150087298503) - x3)))) / 0.34747075182311243
14, (x1 / 1.0453563757124502) / sqrt((1.832527953196782 + (x1 + (x1 / x2))) - 1.6023534118634366)                                                                                                                                                             ,0.6873442268627258,4.31936204100541e-08, sqrt(x1 / (1.0929736772899785 + ((sqrt(sqrt(0.3432030553839899)) / (exp(1.1207510672452763) * x1)) + (1.0929736772899785 / x2))))
27, cos((1.0429201381129989 + (-0.08550476844378486 * x1)) - ((1.1328481046420107 - (cos(x1) + 0.1796427661708107)) + (-0.01896341428724185 * (exp(x1) + (x1 - -1.20229974518268))))) / (exp(x1) * 22.204185311453305)                                        ,0.0050853799438228,4.2967184044464375e-08, 0.041390650720571465 / ((cos(x1 * (-1.7387691766773279 * sqrt(1.060902474320793))) * (sqrt(cos(cos(x1))) - 0.041390650720571465)) + (exp(x1) - -0.5976066326137877))
14, exp((-0.3277345864934808 - cos(x2)) + ((0.9394825200861078 - (x3 * x2)) - exp(x3)))                                                                                                                                                                       ,0.0903747127983775,4.1513287381936246e-08, exp(0.0024716710785170075 - (((exp(x3 * 0.5457048680029565) + x2) * x3) + cos(x2))) * 0.6780019648592441
20, (exp(-1.2565714565696593 - (x3 + (x2 + x3))) / ((0.657814670815613 - (log(sqrt(x1)) + -0.537141925659053)) - -0.6518284231921321)) + 0.0272107245935243                                                                                                   ,0.0103104081814201,4.02757013593672e-08, ((sqrt(exp(x1 * 0.068764256369152) + x1) - 0.20818211486288768) / exp((x2 + 2.1506744909698026) + ((x3 + x3) - 0.04514422342945705))) + 0.027232147052850795
16, (sqrt(x2) - -0.46981745560536037) * (((x2 / -0.6093478054144947) * (x1 + cos(cos(x1)))) + -0.45854730319131765)                                                                                                                                           ,134.6620287725968,3.688735248714096e-08, ((sqrt(x2) + 0.4698175191468613) * ((x2 / (-0.6093488877709319 / (cos(cos(x1)) + x1))) - 0.45864104207978584)) + -2.0567009330800734e-6
17, log(x1) / (((0.9959632686887846 + x1) / x1) - exp(sqrt(x1) - log(0.04443168708999934 * x1)))                                                                                                                                                              ,0.0167481442956283,3.6514416006233056e-08, (cos(log((x1 * log(5.18522595189654 + x1)) + 0.4939849569116049)) * 0.02704225966849665) + -0.01775225921485792
20, (((log(x1) / x1) * x1) + cos(sqrt(0.01105806217385833 / x1))) * (((x1 * x1) - x1) / x1)                                                                                                                                                                   ,9.23848178775802,3.6119998335807934e-08, ((((((log(x1) * x1) + x1) - -0.5365034888950485) + -0.85955122634528) - log(x1)) - cos(-0.10549162700971079 / sqrt(x1))) - -0.3174817289831856
16, log(1.1417294112801744 * x1) / (((x2 / 0.9809879726792754) * cos(x1)) - (exp(x1) / -0.8817511059131047))                                                                                                                                                  ,0.174728854642009,3.5088636806061944e-08, log(x1 / 0.8745445493807471) * (sqrt(0.7761394882597777) / ((cos(x1) * (x2 * 0.8974019760532249)) + exp(x1)))
18, (x1 / -1.555080792787632) / (exp((x1 + 0.8348240347734077) * x1) / (sqrt(x1) - sqrt(x1 + 1.2152220009403765)))                                                                                                                                            ,0.0237064456547293,3.4221880793430686e-08, exp(((cos(cos(cos(x1)) * 0.4283704072028066) - ((exp(x1) + x1) + x1)) / 1.5259852984142035) + -0.5120266869503346) * x1
26, (cos(log(x1)) * log((((x1 + -0.5720804619777573) + -0.025524572291942143) - -0.8478246662747739) / x1)) / ((0.9929958733213321 + ((x2 * 0.5714074501761778) / 0.961464700703608)) / (x1 * 0.20425126474239236))                                           ,0.0094882760878899,3.235468851147522e-08, (cos(log(x1)) / ((((sqrt(0.08137778493559171 * sqrt(x2 + 0.2871559784742532)) / x1) - cos(0.22810128973081456 + exp(cos(cos(-0.393294092268865))))) + exp(0.08137778493559171)) + x2)) * 0.08137778493559171
14, (exp(exp(x1) * -1.2317415716182474) / 0.46132608358297134) * log((x1 + 1.1035595122404065) - 0.42669040314731116)                                                                                                                                         ,0.0264966722342379,3.161560650054131e-08, (exp(0.8158859604851384 - exp(x1 / 0.933792040748486)) * (x1 - 0.32235179581185935)) / ((x1 - -0.118565154063978) + 0.9608751907225926)
18, (cos(x3 * -0.8973453867957865) + 0.9818519406843704) - (x2 + ((x2 - (0.8804626678239711 - x1)) * (x1 - -1.071071811503346)))                                                                                                                              ,49.998109975406486,3.1454411818676594e-08, (((-2.4216326104656805 - (((x1 + x2) + -1.8804477206127952) * (x1 + 2.0710592303870454))) + -0.8553725111238233) + cos(x3 / 1.11434817577329)) + 1.3074089747993907
27, (((-2.114366124642691 * x2) - (x1 + x4)) - (((x3 + x4) / (x4 + (0.663542046686529 - x4))) + ((x4 / 0.05736636657300141) * 5.376400276644406))) / (x4 + x3)                                                                                                ,22.72956467148336,3.137160046155918e-08, ((((x4 - ((((x1 * 0.4729384750145662) + x2) / 1.4932691402362954) * -0.033331220150745085)) / (x4 + x3)) * -94.72007294471695) - 1.3878537822162824) + -0.11955794469923431
12, exp(exp((-0.7704301500902678 * x1) * x1) - exp(x1 * 1.1340909090398275))                                                                                                                                                                                  ,0.1597498612776905,2.9264897202171877e-08, exp(((x1 * -1.200638417938163) - sqrt(0.0036469698836531245 - (sqrt(exp(x1)) * -1.2656349981246686))) * x1)
22, 0.5368321173296136 - ((((0.5632388969325286 / (x1 + 0.8423043968599089)) / (x1 - (x1 - 0.7463585784471447))) / exp(x1 + (0.7521313735392668 * x1))) - -0.8455168628040788)                                                                                ,0.1165800830963684,2.9082383646696852e-08, 0.6912448439633905 - exp(sqrt(0.926248216147375 / (sqrt(exp((((x1 + 0.1730251123148293) * 2.50839985453912) / 0.28659613009399354) + -1.1444469677382931)) * (sqrt(cos(cos(x1))) - -1.1447247676540608))))
25, ((((0.23787427621837987 + (-0.8689047051657512 + x4)) / -1.1031498450840793) + log(x1)) + ((x4 + 0.9629567865141282) * (-0.3999251700878835 * (0.25187106365105594 * (x5 / x4))))) * cos(x2)                                                              ,3.6447808071776495,2.8688202033164864e-08, (cos(x2) * -0.10066811829791267) * ((((x4 - ((log(x1) * 0.9928110309406717) - -0.5678689117632264)) * 10.005121348814592) + (x5 + ((x5 - 0.00032686304963724385) / (x4 / 0.9636365036109893)))) - x4)
23, ((0.9021976148773134 / (x1 / x1)) / exp(x1 * -0.03408564577519918)) - ((x1 + x1) * cos((x1 * x1) - (x1 / 0.26447754931167416)))                                                                                                                           ,8.217893394437317,2.772317796489894e-08, ((((cos(x1 * (3.781038554294526 - x1)) - 0.015310615126704567) * x1) + -0.9510093828618535) * -2.0000166876642926) - sqrt(cos(((0.01886750983944684 * exp(cos(x1))) - x1) * 0.048738764562102896))
12, log((x2 + x5) * 0.49341538153894504) - exp(x2 * cos(x2))                                                                                                                                                                                                  ,143.4940139091312,2.558600523764792e-08, (log((x5 * sqrt(0.9990330949297243)) + x2) - exp(cos(x2) * x2)) + -0.7060480567555604
25, (sqrt(x1) + (exp(cos((x1 / 0.5063933751980327) * (x2 * x2))) + sqrt(cos(-0.006312383327266018 * x2) / (0.7124155691792494 * sqrt(x2))))) + 0.4487600921571861                                                                                             ,1.1889288655962635,2.5360344796674923e-08, ((sqrt(x1) - (-1.7381595524186753 - exp(cos(x1 * ((x2 * 1.974749379004889) * x2))))) - ((-1.1852188702403845 / sqrt(sqrt((x2 - x1) + x1))) + -0.0778322195589582)) - 1.3678096146148324
28, (log(exp(x1)) / (x1 + x3)) * (((-0.9534349517086416 + x1) - 0.08867672882181707) / ((x1 / x2) * (-0.6527447678048013 - ((x3 - exp(x3 + 0.9384518666341218)) / -0.5406117870472795))))                                                                     ,0.2309535147233282,2.5285816640072467e-08, (((x1 - 1.0421920923343864) * (-0.13197992651776147 / ((x1 + x3) / x2))) / (sqrt(exp(x3 * 2.1070945587228977) + 0.956838826395757) * 0.34428089246855165)) / 1.4744461199976364
17, ((x1 * 2.1017896703336656) * exp((x1 - exp(x1)) * x1)) * (x1 * (0.025006577056140886 + x1))                                                                                                                                                               ,0.0891753722173867,2.524430736014933e-08, exp(((x1 - exp(x1)) * (x1 + ((0.010299057380271988 / -1.984007011500517) * 0.010299057380271988))) + (log(x1) * 2.9691862667333915)) * 2.15538248497225
8, 1.0119419707553554 - exp((-2.142186534237765 * x2) + -1.2867026905925245)                                                                                                                                                                                 ,0.040447193777916,2.426216781549196e-08, cos(sqrt(exp((x2 * -2.188929889293865) + -0.5507636743398665))) - -0.011901685556170133
8, exp(-1.1482291169598458 + (x4 / (-0.4248443322687866 - x4)))                                                                                                                                                                                              ,0.0261717667184033,2.3914735462702217e-08, ((8.913996238456463e-6 / (x4 + 0.2534417880031775)) * (5766.034587096963 - x2)) - -0.116420124634948
8, cos(x2 / ((x2 + x2) - -0.048035696286172484))                                                                                                                                                                                                             ,0.0087532084712288,2.2057451064923062e-08, sqrt(sqrt(sqrt(cos(exp(-0.019466798994521244 / x2) + 0.2111976871558774))))
24, exp(x3 * -0.43818308722978794) / (((((0.6729174686990583 * x4) / -0.06912661230543277) * 4.153504734987017) * exp(x1)) + (cos(x2 * 0.3272478146809909) - (-0.6592464509410072 + x4)))                                                                     ,0.005795554634408,2.1930346400307218e-08, ((-0.4229505385859078 * (0.0680741574420304 / (exp(x1) - sqrt(0.12125995791341634 / (x5 + x4))))) / x4) / sqrt((exp(x3) + sqrt(x4)) + 0.10415242034405829)
15, exp(cos(x4) - 4.25301143586811) * exp((x3 / sqrt(x3 * 0.5885827579293056)) / -0.16590796275424793)                                                                                                                                                        ,0.0004960138548169,2.039600113368332e-08, ((4.125636443957563e-5 / (exp(x3) + exp(cos(x1) + cos(cos(log(x3)))))) * x1) / x3
25, (exp((-0.11260638142543787 - (x1 - ((x1 / -0.38844117220851804) + x1))) * exp(x1)) / (cos(cos(x1)) / x1)) * sqrt(exp(x1) / x1)                                                                                                                            ,0.0702900207603637,1.941721997561688e-08, exp((x1 + -0.17744599923494972) * ((exp(x1 - 0.3130045734585988) / -0.28544778596437065) - (x1 - -0.269640113901316))) * sqrt(x1)
28, cos(x1 * x1) * ((sqrt(x1) + sqrt(x1)) + ((((x1 - x1) * (1.6204791794113553 * x1)) + (cos(x1) * -0.009020174998008673)) * cos(-0.26629334880106037 + x1)))                                                                                                 ,3.168402022080836,1.932520145903913e-08, ((((sqrt(x1) - ((0.5449289726478266 - cos((x1 + -0.1695043693500536) + (x1 + -0.10201820613303901))) * -0.0022187336699193063)) - -0.496317246719753) * cos(x1 * x1)) / 0.4999412551762927) - cos(x1 * x1)
21, (-0.49198054336441355 / ((x1 - -2.1330205561651607) + 0.6972084969869004)) / (exp(-1.7076041534375126 / (0.022600376576841358 + x1)) + ((x1 - x1) + exp(x1)))                                                                                             ,0.0304254109320388,1.9322201187076385e-08, (((-0.4542104047120248 / exp(x1)) + ((-1.19770264012824 / (exp(x1) + 0.321361235250451)) * -0.31759222065077547)) - ((0.00013272054528609673 / (-0.0970308886364831 - x1)) / 0.32015078456126134)) / 0.9340418910503242
21, (cos(cos(0.6100000305176619 * (1.5952366458386629 - x4))) / exp(x5)) / (0.9310947453955141 / log(((0.4742330702575957 + x1) - -1.2326835750567684) / x4))                                                                                                 ,0.1932253600730684,1.8617601245201457e-08, (cos(cos((((x4 + 0.7054123756873849) * 0.6102231128103284) + -0.5243899553696746) - -2.2622550773939123)) * ((log(x1 - -1.7040048911726597) - log(x4)) / exp(x5))) / 0.9312950354823863
18, log(cos(0.13474641569008006 - (-0.2817606984959168 / (-1.8914238632315419 - x2)))) - (1.2018174803094535 / ((exp(x2) + x3) - -0.40236856618518324))                                                                                                       ,0.0773917837198825,1.7349519110256047e-08, (-1.1912337920744178 / ((exp(x2) + 0.38698620187143695) + x3)) + ((log((x2 + 2.280839164526995) * 0.6164468986017633) + -0.13783871997281913) * -0.003288247814454655)
19, cos((x1 + ((-0.23627558037661012 * x1) * log(x1))) * -0.19024712373794614) * sqrt(log((x1 - x1) - -1.1243390642027653))                                                                                                                                   ,0.0372611428263863,1.569256835779819e-08, ((x1 + ((exp(x1 / (((x1 * 0.41139113884885814) - -1.1504432042581751) / 2.103573968782244)) + -0.5705665657863963) - 0.2511445007212383)) * -0.0019238664061886253) - -0.3436472898293552
24, exp(cos(x2)) - ((((0.6360048293408029 * cos(x1)) + (x3 - x1)) + ((x1 - 1.203454466148012) / ((x2 + 1.9087980453047249) * -0.2931624641995483))) - 0.9803864228248685)                                                                                     ,5.842341588588193,1.5537592301796746e-08, ((exp(cos(x2)) + ((x1 + ((((x1 + -0.8876621627903133) / 0.2931564737139798) - 1.0758133840555215) / (x2 + 1.9089125995448195))) - x3)) + 0.9801357144252815) - (cos(x1) / 1.57252136389284)
22, (sqrt(((0.13365908505624496 + x1) * x1) / 1.1773968309790914) + x1) - ((1.9088385491932929 * cos(cos(-0.12749775928825724 / (0.7732172658906923 + x1)))) + -0.5256185647590407)                                                                           ,5.526704100477962,1.5343033203275997e-08, ((-0.05273967795782283 / (exp(sqrt(x1) * (2.4109101606205163 - (-0.3295474592526639 * -0.05273967795782283))) + -0.3295474592526639)) + (x1 * 1.9216914105506155)) + -0.44528571505802644
18, cos(x1 / x1) * ((exp((-1.3305300782696832 / x1) - x1) / -0.5328016365078649) * (sqrt(x1) / x1))                                                                                                                                                           ,0.0286596950116017,1.453404860684876e-08, -0.7452335133673367 / ((exp(1.130644240997254 / x1) - ((x1 - ((exp(x1) / 0.923970421499735) - 0.19845538621355227)) - exp(x1))) - 0.0027409189630611852)
17, (sqrt(-1.722202486466026 * ((-0.9968275777257651 * x2) - (x2 / x3))) / exp(x1 + x1)) + 0.9757955387484307                                                                                                                                                 ,0.5336828035720851,1.390551333402598e-08, (exp(x1 * -1.9999820778767359) / sqrt(1.427274059515117 / (x2 * (((2.5356827474807973 / x3) - -2.531677497320709) * 0.9683941547748036)))) + 0.9757842835265034
22, exp((cos(x3 - ((x2 / x2) - x2)) * cos(x2)) - (-0.1794978418969528 + x2)) - exp(-0.4597279471602532 / exp(x1))                                                                                                                                             ,0.3819643149293709,1.3659514143508473e-08, ((exp((cos(0.9999799611822532 - (x2 + x3)) * cos(x2)) - x2) - exp(-0.3831524134852082 / (exp(x1) - log(0.962391411742938)))) * 1.1966272404621454) + 0.19666381480515815
19, exp(exp(x1) * -0.9667467113481258) / (exp(x2 - -0.8951755084751795) + ((x1 - -1.7599270825313762) * exp(x1 + 0.1202796345853669)))                                                                                                                        ,0.0043608448475194,1.3318534036158057e-08, exp((exp((-2.143980199277839 - x2) - x1) - sqrt(exp(x1 - x2))) - ((exp(x1) + 0.595444187681868) + exp(log(x2))))
19, log(x1 * 0.494399945307155) * ((((x3 / 1.1182887606304681) + x3) - x2) - sqrt(x3 * (x3 + 0.026482937430805965)))                                                                                                                                          ,4.634570542344984,1.1291940054728558e-08, (((log(sqrt(x3)) + x1) * 1.2317625389376e-5) / x3) + (log(x1 * 0.4944008915339999) * (((x3 * 0.8942145683081123) - 0.01317630398179341) - x2))
19, (((x2 * -0.0011745466148605106) + x1) + ((x2 * x1) / (x1 - -0.5717452507452516))) / (x2 - (-0.566063640364393 - x1))                                                                                                                                      ,0.161034529255893,1.1112678807213786e-08, (0.5731170433949679 / ((-0.5725508990211613 - x1) - ((0.8918245278033475 / ((sqrt(exp(x2)) / 0.014688538031026929) - x1)) * x1))) + sqrt(sqrt(sqrt(1.0000255934063222)))
20, (x2 + (x2 * -0.34927263410065207)) / (((x2 + sqrt(x3)) + (-0.8740356669866618 / sqrt(x1 - -0.9121209604491622))) + cos(x3))                                                                                                                               ,0.1369324371185231,1.0938162848995516e-08, 0.6501481612948561 / ((((sqrt(x3) + cos(x3)) - sqrt(0.7724302587745323 / (x1 + 0.9277594255719609))) / x2) + 0.999144165643127)
20, (((x1 - -1.2203009265398954) + cos((x1 * 1.14453196909053) * 0.4272207437234601)) * -0.15912432201582372) + (x1 - ((x1 + x1) / -1.882074493005904))                                                                                                       ,5.544682199928039,1.0921588552859524e-08, ((((cos(x1 * -0.4889573926415343) + 0.09673470473104578) / 1.169140518217037) * -0.18620417829667074) + ((x1 - 0.09457430382919337) * 1.9035376464697062)) + 0.001195202943457521
14, exp(cos(-0.8967580616694558 - x2)) * ((-0.416397733043419 / (exp(x1) + 0.8571749207884621)) - 0.5019579621770306)                                                                                                                                         ,0.4030801350114518,1.0021101783128092e-08, exp(cos(-0.8967614137511661 - x2) + (0.8292640692062813 / ((exp(x1) - -1.2543412222250114) + -0.0050448022760356875))) / -1.9922881310554865
20, ((0.27369475707553703 * exp((exp(x4) * -0.8064845758228822) - 0.3572982630901322)) - (x1 * 0.9656191637513197)) + ((sqrt(x5) - -1.3827167877912439) + -0.3214108093128767)                                                                                ,2.858325042472593,8.601877673916461e-09, exp(((0.7534852968829401 - exp(x4 + 1.6862076247301117)) / 6.783230599233749) - (1.778319990971229 * exp(0.0005658565530038281))) + (((x1 * -0.9656192423321941) - -1.061279076609185) + sqrt(x5))
26, sqrt(0.8554533991622627 - (x3 / -0.2471724730867141)) - (((log(x1) * x3) * 1.1870494305134793) + (exp(((-0.926389602836918 / x2) / 0.1792147769303908) * exp(x2)) - log(x2)))                                                                             ,7.440132971970068,8.479686800273406e-09, (sqrt((x3 / 0.247094381465889) + 0.8572678757055144) + ((log(x2) + 2.1973607935028165) - (((x3 + -0.00011363191085083202) / 0.8424083201745617) * log(x1)))) - 2.1982963858031814
20, log(-1.9991811334456107 / ((x4 * -0.1959981684967758) - x3)) / log(exp((x1 * -1.232774243189064) / 0.07437605135045712) / (x2 / 0.2772559654733097))                                                                                                      ,0.0666580871319275,8.273340251048962e-09, ((log((x4 * 0.19683039335052363) + (x3 + 0.00845433166382142)) - 0.6995119896460205) / ((2.8726621265141754e-7 + ((16.596050350376274 * x1) + 1.2811484428197637)) + log(x2))) / 0.9957091347403888
16, ((-0.08647273288993154 + x1) * cos(1.4101519211809206 - x2)) - (cos(1.6856725054726485 / exp(x3)) - -0.5068977376526294)                                                                                                                                  ,3.826784545663239,8.267816403625355e-09, (((cos(x2 + -1.4101601521996023) * (x1 + -0.08648378615915711)) - 1.2268560785734315) - cos(1.6855611512133266 / exp(x3))) - -0.7200446324896553
23, x2 - log((exp(5.439208186691303 + (x2 + -0.5006297420628397)) + ((0.7057004648727049 + x3) + x1)) * (sqrt(x1) - sqrt(x1 / 1.4097762761857968)))                                                                                                           ,0.506439362853097,7.795461403191314e-09, log((0.6889378001208714 / sqrt(x1)) * 0.06591202065713242) + (((x3 - (0.40489566809361055 - x1)) + 1.3768845415101088) / ((-0.9290314013702387 - (exp(x2 - -2.315554303338071) * 2.743216571190478)) / 0.1933095212373915))
21, ((-0.48231304540577113 * cos((0.10066164055952351 / exp(x1)) / (((-0.16162214887034104 + x2) / -0.11470902423075191) / 0.28065182349291207))) - -0.10473296369655073) + (-1.5509763493503443 - x2)                                                        ,2.859705912310558,7.775186809992473e-09, (-1.928540634154824 - x2) - ((-2.532415498530784e-5 / log(0.15093988943768996 / x2)) / ((sqrt(x5) + x5) + (x1 * x1)))
17, (x1 / (exp(x1) / x1)) * ((exp(-1.1340900810372878 - x1) + 0.5806280478637883) * (0.1555176650767625 * x1))                                                                                                                                                ,0.042851685164072,7.525653075967322e-09, x1 * ((x1 * ((x1 * exp((exp(0.09701802965509403 - x1) * 0.4668299502228872) - x1)) * 0.23912827471786466)) / 2.645017684818747)
28, exp(x3 / -0.20127306035703363) / ((sqrt(x5) / (x4 * (0.08327758331234252 / x4))) - (cos(exp(x1) - x4) / ((x2 * 0.8223368095536827) + cos(x2 * x3))))                                                                                                      ,0.007671856745863,7.158629558723207e-09, sqrt((0.11563193299248635 / (0.3470825077801717 * (exp((x3 + 0.3812761693512849) / 0.09883368896610305) + ((cos(x5) / ((x4 * 1.3755884454580667) + -0.4353303161991896)) / log(sqrt(0.7476406349636735)))))) / x5)
15, sqrt((sqrt((-0.8521281186640426 * (x3 * -0.3762596538017747)) - -0.4646356516313446) / x2) / (x1 + 1.890339656211638))                                                                                                                                    ,0.4302994602764352,6.719955362009728e-09, (sqrt((sqrt((x3 + 1.4479654478563073) * sqrt(1.2265262005925386)) / (x1 + 1.890564551105273)) / x2) / 1.0448190945416092) / 1.3048863769825094
